#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string,string
#default,mean,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,dst,dstp,host,proto,service,src,srcp,url
,,2,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T18:00:00Z,1639323322.511289,gauge,tdmp_packets_created,94.234.170.115,mdns,telegraf,tcp,mdns,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,2,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T19:00:00Z,1639323322.511289,gauge,tdmp_packets_created,94.234.170.115,mdns,telegraf,tcp,mdns,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,2,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T20:00:00Z,1639323322.511289,gauge,tdmp_packets_created,94.234.170.115,mdns,telegraf,tcp,mdns,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,2,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T21:00:00Z,1639323322.511289,gauge,tdmp_packets_created,94.234.170.115,mdns,telegraf,tcp,mdns,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,2,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T22:00:00Z,1639323322.511289,gauge,tdmp_packets_created,94.234.170.115,mdns,telegraf,tcp,mdns,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,2,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T23:00:00Z,1639323322.511289,gauge,tdmp_packets_created,94.234.170.115,mdns,telegraf,tcp,mdns,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,2,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-13T00:00:00Z,1639323322.511289,gauge,tdmp_packets_created,94.234.170.115,mdns,telegraf,tcp,mdns,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,2,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-13T01:00:00Z,1639323322.511289,gauge,tdmp_packets_created,94.234.170.115,mdns,telegraf,tcp,mdns,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,2,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-13T02:00:00Z,1639323322.511289,gauge,tdmp_packets_created,94.234.170.115,mdns,telegraf,tcp,mdns,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,2,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-13T03:00:00Z,1639323322.511289,gauge,tdmp_packets_created,94.234.170.115,mdns,telegraf,tcp,mdns,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,2,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-13T04:00:00Z,1639323322.511289,gauge,tdmp_packets_created,94.234.170.115,mdns,telegraf,tcp,mdns,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,2,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-13T05:00:00Z,1639323322.511289,gauge,tdmp_packets_created,94.234.170.115,mdns,telegraf,tcp,mdns,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,2,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-13T06:00:00Z,1639323322.511289,gauge,tdmp_packets_created,94.234.170.115,mdns,telegraf,tcp,mdns,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,2,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-13T07:00:00Z,1639323322.511289,gauge,tdmp_packets_created,94.234.170.115,mdns,telegraf,tcp,mdns,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,2,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-13T08:00:00Z,1639323322.511289,gauge,tdmp_packets_created,94.234.170.115,mdns,telegraf,tcp,mdns,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,2,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,1639323322.511284,gauge,tdmp_packets_created,94.234.170.115,mdns,telegraf,tcp,mdns,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,3,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T16:00:00Z,1639323333.6869204,gauge,tdmp_packets_created,94.234.170.115,noclog,telegraf,tcp,noclog,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,3,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T17:00:00Z,1639323333.6869204,gauge,tdmp_packets_created,94.234.170.115,noclog,telegraf,tcp,noclog,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,3,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T18:00:00Z,1639323333.6869204,gauge,tdmp_packets_created,94.234.170.115,noclog,telegraf,tcp,noclog,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,3,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T19:00:00Z,1639323333.6869204,gauge,tdmp_packets_created,94.234.170.115,noclog,telegraf,tcp,noclog,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,3,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T20:00:00Z,1639323333.6869204,gauge,tdmp_packets_created,94.234.170.115,noclog,telegraf,tcp,noclog,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,3,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T21:00:00Z,1639323333.6869204,gauge,tdmp_packets_created,94.234.170.115,noclog,telegraf,tcp,noclog,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,3,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T22:00:00Z,1639323333.6869204,gauge,tdmp_packets_created,94.234.170.115,noclog,telegraf,tcp,noclog,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,3,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T23:00:00Z,1639323333.6869204,gauge,tdmp_packets_created,94.234.170.115,noclog,telegraf,tcp,noclog,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,3,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-13T00:00:00Z,1639323333.6869204,gauge,tdmp_packets_created,94.234.170.115,noclog,telegraf,tcp,noclog,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,3,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-13T01:00:00Z,1639323333.6869204,gauge,tdmp_packets_created,94.234.170.115,noclog,telegraf,tcp,noclog,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,3,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-13T02:00:00Z,1639323333.6869204,gauge,tdmp_packets_created,94.234.170.115,noclog,telegraf,tcp,noclog,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,3,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-13T03:00:00Z,1639323333.6869204,gauge,tdmp_packets_created,94.234.170.115,noclog,telegraf,tcp,noclog,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,3,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-13T04:00:00Z,1639323333.6869204,gauge,tdmp_packets_created,94.234.170.115,noclog,telegraf,tcp,noclog,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,3,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-13T05:00:00Z,1639323333.6869204,gauge,tdmp_packets_created,94.234.170.115,noclog,telegraf,tcp,noclog,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,3,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-13T06:00:00Z,1639323333.6869204,gauge,tdmp_packets_created,94.234.170.115,noclog,telegraf,tcp,noclog,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,3,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-13T07:00:00Z,1639323333.6869204,gauge,tdmp_packets_created,94.234.170.115,noclog,telegraf,tcp,noclog,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,3,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-13T08:00:00Z,1639323333.6869204,gauge,tdmp_packets_created,94.234.170.115,noclog,telegraf,tcp,noclog,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,3,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,1639323333.6869204,gauge,tdmp_packets_created,94.234.170.115,noclog,telegraf,tcp,noclog,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T01:00:00Z,1639270004.818984,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T02:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T03:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T04:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T05:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T06:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T07:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T08:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T09:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T10:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T11:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T12:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T13:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T14:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T15:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T16:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T17:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T18:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T19:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T20:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T21:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T22:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
,,4,2021-11-13T08:13:10.37669528Z,2021-12-13T08:13:10.37669528Z,2021-12-12T23:00:00Z,1639270004.8189802,gauge,tdmp_packets_created,94.234.170.115,nut,telegraf,tcp,nut,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
